x0,x1,x2,x3,x4,x5,x_mod_four_0,x_mod_four_1,x_mod_four_2,x_mod_four_3,x_mod_four_4,x_mod_four_5,x0_binary_one_count,x0_binary_zero_count,x0_binary_percent_one,x0_binary_percent_zero,x1_binary_one_count,x1_binary_zero_count,x1_binary_percent_one,x1_binary_percent_zero,x2_binary_one_count,x2_binary_zero_count,x2_binary_percent_one,x2_binary_percent_zero,x3_binary_one_count,x3_binary_zero_count,x3_binary_percent_one,x3_binary_percent_zero,x4_binary_one_count,x4_binary_zero_count,x4_binary_percent_one,x4_binary_percent_zero,x5_binary_one_count,x5_binary_zero_count,x5_binary_percent_one,x5_binary_percent_zero,x_mod_four_0_binary_one_count,x_mod_four_0_binary_zero_count,x_mod_four_0_binary_percent_one,x_mod_four_0_binary_percent_zero,x_mod_four_1_binary_one_count,x_mod_four_1_binary_zero_count,x_mod_four_1_binary_percent_one,x_mod_four_1_binary_percent_zero,x_mod_four_2_binary_one_count,x_mod_four_2_binary_zero_count,x_mod_four_2_binary_percent_one,x_mod_four_2_binary_percent_zero,x_mod_four_3_binary_one_count,x_mod_four_3_binary_zero_count,x_mod_four_3_binary_percent_one,x_mod_four_3_binary_percent_zero,x_mod_four_4_binary_one_count,x_mod_four_4_binary_zero_count,x_mod_four_4_binary_percent_one,x_mod_four_4_binary_percent_zero,x_mod_four_5_binary_one_count,x_mod_four_5_binary_zero_count,x_mod_four_5_binary_percent_one,x_mod_four_5_binary_percent_zero,collatz_average,x_mod_four_average
51.0,154.0,77.0,232.0,116.0,58.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,33.33,66.67,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,137.6,1.6
52.0,26.0,13.0,40.0,20.0,10.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,4.0,2.0,66.67,33.33,3.0,2.0,60.0,40.0,2.0,2.0,50.0,50.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,32.2,1.0
53.0,160.0,80.0,40.0,20.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,33.33,66.67,6.0,2.0,75.0,25.0,5.0,2.0,71.43,28.57,4.0,2.0,66.67,33.33,3.0,2.0,60.0,40.0,2.0,2.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,72.6,0.6
54.0,27.0,82.0,41.0,124.0,62.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,78.0,2.0
55.0,166.0,83.0,250.0,125.0,376.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,211.0,2.2
56.0,28.0,14.0,7.0,22.0,11.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,0.0,3.0,0.0,100.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,27.6,2.0
57.0,172.0,86.0,43.0,130.0,65.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,4.0,33.33,66.67,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,6.0,2.0,75.0,25.0,5.0,2.0,71.43,28.57,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,110.6,1.8
58.0,29.0,88.0,44.0,22.0,11.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,50.4,1.6
59.0,178.0,89.0,268.0,134.0,67.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,159.0,2.2
60.0,30.0,15.0,46.0,23.0,70.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,0.0,4.0,0.0,100.0,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,4.0,3.0,57.14,42.86,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,48.8,2.4
61.0,184.0,92.0,46.0,23.0,70.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,4.0,3.0,57.14,42.86,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,95.2,1.6
62.0,31.0,94.0,47.0,142.0,71.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,5.0,16.67,83.33,0.0,5.0,0.0,100.0,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,89.4,3.0
63.0,190.0,95.0,286.0,143.0,430.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,6.0,0.0,100.0,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,3.0,6.0,33.33,66.67,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,241.4,3.0
64.0,32.0,16.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,85.71,14.29,5.0,1.0,83.33,16.67,4.0,1.0,80.0,20.0,3.0,1.0,75.0,25.0,2.0,1.0,66.67,33.33,1.0,1.0,50.0,50.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,25.2,0.4
65.0,196.0,98.0,49.0,148.0,74.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,2.0,71.43,28.57,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,126.0,1.2
66.0,33.0,100.0,50.0,25.0,76.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,2.0,71.43,28.57,4.0,2.0,66.67,33.33,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,4.0,3.0,57.14,42.86,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,70.0,1.2
67.0,202.0,101.0,304.0,152.0,76.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,57.14,42.86,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,180.4,1.2
68.0,34.0,17.0,52.0,26.0,13.0,0.0,2.0,1.0,0.0,2.0,1.0,5.0,2.0,71.43,28.57,4.0,2.0,66.67,33.33,3.0,2.0,60.0,40.0,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,42.0,1.2
69.0,208.0,104.0,52.0,26.0,13.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,57.14,42.86,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,94.4,0.8
70.0,35.0,106.0,53.0,160.0,80.0,2.0,3.0,2.0,1.0,0.0,0.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,6.0,2.0,75.0,25.0,5.0,2.0,71.43,28.57,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,100.8,1.6
71.0,214.0,107.0,322.0,161.0,484.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,4.0,42.86,57.14,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,5.0,44.44,55.56,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,271.8,2.2
72.0,36.0,18.0,9.0,28.0,14.0,0.0,0.0,2.0,1.0,0.0,2.0,5.0,2.0,71.43,28.57,4.0,2.0,66.67,33.33,3.0,2.0,60.0,40.0,2.0,2.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,35.4,1.0
73.0,220.0,110.0,55.0,166.0,83.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,3.0,57.14,42.86,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,141.4,2.2
74.0,37.0,112.0,56.0,28.0,14.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,64.2,1.0
75.0,226.0,113.0,340.0,170.0,85.0,3.0,2.0,1.0,0.0,2.0,1.0,3.0,4.0,42.86,57.14,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,201.8,1.8
76.0,38.0,19.0,58.0,29.0,88.0,0.0,2.0,3.0,2.0,1.0,0.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,4.0,3.0,57.14,42.86,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,61.6,1.6
77.0,232.0,116.0,58.0,29.0,88.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,42.86,57.14,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,4.0,3.0,57.14,42.86,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,120.0,0.8
78.0,39.0,118.0,59.0,178.0,89.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,112.2,2.6
79.0,238.0,119.0,358.0,179.0,538.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,28.57,71.43,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,6.0,4.0,60.0,40.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,302.2,3.0
80.0,40.0,20.0,10.0,5.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,2.0,71.43,28.57,4.0,2.0,66.67,33.33,3.0,2.0,60.0,40.0,2.0,2.0,50.0,50.0,1.0,2.0,33.33,66.67,4.0,1.0,80.0,20.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,34.2,0.6
81.0,244.0,122.0,61.0,184.0,92.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,57.14,42.86,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,156.8,0.8
82.0,41.0,124.0,62.0,31.0,94.0,2.0,1.0,0.0,2.0,3.0,2.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,0.0,5.0,0.0,100.0,2.0,5.0,28.57,71.43,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,86.8,2.0
83.0,250.0,125.0,376.0,188.0,94.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,42.86,57.14,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,223.2,1.6
84.0,42.0,21.0,64.0,32.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,6.0,1.0,85.71,14.29,5.0,1.0,83.33,16.67,4.0,1.0,80.0,20.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,51.8,0.6
85.0,256.0,128.0,64.0,32.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,42.86,57.14,8.0,1.0,88.89,11.11,7.0,1.0,87.5,12.5,6.0,1.0,85.71,14.29,5.0,1.0,83.33,16.67,4.0,1.0,80.0,20.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,116.2,0.2
86.0,43.0,130.0,65.0,196.0,98.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,6.0,2.0,75.0,25.0,5.0,2.0,71.43,28.57,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,123.6,2.0
87.0,262.0,131.0,394.0,197.0,592.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,28.57,71.43,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,7.0,3.0,70.0,30.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,332.6,2.2
88.0,44.0,22.0,11.0,34.0,17.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,4.0,2.0,66.67,33.33,3.0,2.0,60.0,40.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,43.2,1.6
89.0,268.0,134.0,67.0,202.0,101.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,4.0,42.86,57.14,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,172.2,1.8
90.0,45.0,136.0,68.0,34.0,17.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,6.0,2.0,75.0,25.0,5.0,2.0,71.43,28.57,4.0,2.0,66.67,33.33,3.0,2.0,60.0,40.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,78.0,1.2
91.0,274.0,137.0,412.0,206.0,103.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,5.0,28.57,71.43,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,244.6,2.2
92.0,46.0,23.0,70.0,35.0,106.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,3.0,4.0,42.86,57.14,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,74.4,2.4
93.0,280.0,140.0,70.0,35.0,106.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,5.0,28.57,71.43,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,3.0,4.0,42.86,57.14,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,144.8,1.6
94.0,47.0,142.0,71.0,214.0,107.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,135.0,3.0
95.0,286.0,143.0,430.0,215.0,646.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,3.0,6.0,33.33,66.67,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,363.0,3.0
96.0,48.0,24.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,71.43,28.57,4.0,2.0,66.67,33.33,3.0,2.0,60.0,40.0,2.0,2.0,50.0,50.0,1.0,2.0,33.33,66.67,0.0,2.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,37.8,1.0
97.0,292.0,146.0,73.0,220.0,110.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,3.0,57.14,42.86,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,187.6,1.2
98.0,49.0,148.0,74.0,37.0,112.0,2.0,1.0,0.0,2.0,1.0,0.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,4.0,3.0,57.14,42.86,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,103.6,1.2
99.0,298.0,149.0,448.0,224.0,112.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,42.86,57.14,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,266.0,1.2
100.0,50.0,25.0,76.0,38.0,19.0,0.0,2.0,1.0,0.0,2.0,3.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,61.6,1.6
101.0,304.0,152.0,76.0,38.0,19.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,42.86,57.14,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,138.0,1.2
102.0,51.0,154.0,77.0,232.0,116.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,146.4,1.6
103.0,310.0,155.0,466.0,233.0,700.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,28.57,71.43,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,4.0,6.0,40.0,60.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,393.4,2.2
